Time [ms],Date,Time,Rel.Time [s],Infinity|RESP.RR [BREATHS_PER_MIN],Infinity|ECG.PVC_RATE [BEATS_PER_MIN],Infinity|ECG.ST_LEAD_DERIVED_V5 [MM],Infinity|ECG.ST_LEAD_DERIVED_V2 [MM],Infinity|ECG.HR [BEATS_PER_MIN],Infinity|ECG.PP [PERCENT],Infinity|ECG.ARR [BEATS_PER_MIN],Infinity|NIBP.SYSTOLIC [MMHG],Infinity|NIBP.MEAN [MMHG],Infinity|NIBP.DIASTOLIC [MMHG],Infinity|SPO2.Pr [BEATS_PER_MIN],Infinity|SPO2.SATURATION [PERCENT]
1642294922645,2022-01-16,02:02:02.645,7770,38.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,141.0000,97.0000
1642294923644,2022-01-16,02:02:03.644,7771,38.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,141.0000,97.0000
1642294924644,2022-01-16,02:02:04.644,7772,38.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,141.0000,97.0000
1642294925659,2022-01-16,02:02:05.659,7773,41.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,96.0000
1642294926644,2022-01-16,02:02:06.644,7774,41.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,96.0000
1642294927643,2022-01-16,02:02:07.643,7775,36.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,96.0000
1642294928643,2022-01-16,02:02:08.643,7776,36.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,96.0000
1642294929643,2022-01-16,02:02:09.643,7777,36.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,96.0000
1642294930643,2022-01-16,02:02:10.643,7778,35.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,96.0000
1642294931658,2022-01-16,02:02:11.658,7779,35.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,96.0000
1642294932642,2022-01-16,02:02:12.642,7780,38.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,96.0000
1642294933658,2022-01-16,02:02:13.658,7781,38.0000,1.0000,0.1000,0.1000,145.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,96.0000
1642294934657,2022-01-16,02:02:14.657,7782,43.0000,1.0000,0.1000,0.1000,145.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,96.0000
1642294935642,2022-01-16,02:02:15.642,7783,46.0000,1.0000,0.1000,0.1000,144.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,97.0000
1642294936673,2022-01-16,02:02:16.673,7784,44.0000,1.0000,0.1000,0.1000,144.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,97.0000
1642294937657,2022-01-16,02:02:17.657,7785,44.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,97.0000
1642294938656,2022-01-16,02:02:18.656,7786,42.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,97.0000
1642294939672,2022-01-16,02:02:19.672,7787,45.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,97.0000
1642294940656,2022-01-16,02:02:20.656,7788,45.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,143.0000,97.0000
1642294941656,2022-01-16,02:02:21.656,7789,45.0000,1.0000,0.1000,0.1000,144.0000,1.0000,1.0000,1.0000,1.0000,1.0000,143.0000,97.0000
1642294942671,2022-01-16,02:02:22.671,7790,47.0000,1.0000,0.1000,0.1000,144.0000,1.0000,1.0000,1.0000,1.0000,1.0000,143.0000,97.0000
1642294943655,2022-01-16,02:02:23.655,7791,45.0000,1.0000,0.1000,0.1000,145.0000,1.0000,1.0000,1.0000,1.0000,1.0000,143.0000,97.0000
1642294944655,2022-01-16,02:02:24.655,7792,45.0000,1.0000,0.1000,0.1000,145.0000,1.0000,1.0000,1.0000,1.0000,1.0000,143.0000,97.0000
1642294945670,2022-01-16,02:02:25.670,7793,42.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,144.0000,97.0000
1642294946655,2022-01-16,02:02:26.655,7794,42.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,144.0000,97.0000
1642294947639,2022-01-16,02:02:27.639,7795,43.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,144.0000,97.0000
1642294948654,2022-01-16,02:02:28.654,7796,43.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,144.0000,97.0000
1642294949654,2022-01-16,02:02:29.654,7797,46.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,144.0000,97.0000
1642294950638,2022-01-16,02:02:30.638,7798,44.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,97.0000
1642294951653,2022-01-16,02:02:31.653,7799,46.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,97.0000
1642294952653,2022-01-16,02:02:32.653,7800,46.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,97.0000
1642294953637,2022-01-16,02:02:33.637,7801,48.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,97.0000
1642294954653,2022-01-16,02:02:34.653,7802,48.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,97.0000
1642294955652,2022-01-16,02:02:35.652,7803,51.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,97.0000
1642294956637,2022-01-16,02:02:36.637,7804,51.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,,,,
1642294956652,2022-01-16,02:02:36.652,7804,,,,,,,,,1.0000,1.0000,147.0000,97.0000
1642294957668,2022-01-16,02:02:37.668,7805,48.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,97.0000
1642294958652,2022-01-16,02:02:38.652,7806,51.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,97.0000
1642294959652,2022-01-16,02:02:39.652,7807,51.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,97.0000
1642294960667,2022-01-16,02:02:40.667,7808,56.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294961651,2022-01-16,02:02:41.651,7809,60.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294962666,2022-01-16,02:02:42.666,7810,58.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294963666,2022-01-16,02:02:43.666,7811,58.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294964650,2022-01-16,02:02:44.650,7812,57.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294965666,2022-01-16,02:02:45.666,7813,58.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294966665,2022-01-16,02:02:46.665,7814,57.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294967650,2022-01-16,02:02:47.650,7815,56.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294968665,2022-01-16,02:02:48.665,7816,53.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294969665,2022-01-16,02:02:49.665,7817,53.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294970649,2022-01-16,02:02:50.649,7818,53.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,96.0000
1642294971664,2022-01-16,02:02:51.664,7819,54.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,96.0000
1642294972648,2022-01-16,02:02:52.648,7820,56.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,96.0000
1642294973648,2022-01-16,02:02:53.648,7821,56.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,96.0000
1642294974648,2022-01-16,02:02:54.648,7822,56.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,96.0000
1642294975648,2022-01-16,02:02:55.648,7823,54.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,96.0000
1642294976648,2022-01-16,02:02:56.648,7824,55.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,96.0000
1642294977663,2022-01-16,02:02:57.663,7825,55.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,96.0000
1642294978647,2022-01-16,02:02:58.647,7826,54.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,96.0000
1642294979647,2022-01-16,02:02:59.647,7827,51.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,96.0000
1642294980647,2022-01-16,02:03:00.647,7828,51.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,96.0000
1642294981646,2022-01-16,02:03:01.646,7829,49.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,96.0000
1642294982646,2022-01-16,02:03:02.646,7830,48.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,96.0000
1642294983646,2022-01-16,02:03:03.646,7831,48.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,96.0000
1642294984677,2022-01-16,02:03:04.677,7832,49.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,96.0000
1642294985645,2022-01-16,02:03:05.645,7833,48.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294986661,2022-01-16,02:03:06.661,7834,48.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294987661,2022-01-16,02:03:07.661,7835,48.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294988660,2022-01-16,02:03:08.660,7836,48.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294989644,2022-01-16,02:03:09.644,7837,48.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294990675,2022-01-16,02:03:10.675,7838,48.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294991660,2022-01-16,02:03:11.660,7839,48.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294992644,2022-01-16,02:03:12.644,7840,48.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294993675,2022-01-16,02:03:13.675,7841,48.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294994659,2022-01-16,02:03:14.659,7842,47.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,97.0000
1642294995659,2022-01-16,02:03:15.659,7843,47.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,97.0000
1642294996674,2022-01-16,02:03:16.674,7844,47.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,97.0000
1642294997658,2022-01-16,02:03:17.658,7845,47.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,97.0000
1642294998642,2022-01-16,02:03:18.642,7846,47.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,97.0000
1642294999642,2022-01-16,02:03:19.642,7847,47.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,97.0000
1642295000642,2022-01-16,02:03:20.642,7848,46.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295001657,2022-01-16,02:03:21.657,7849,46.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295002641,2022-01-16,02:03:22.641,7850,46.0000,1.0000,0.1000,0.1000,,,,,,,,
1642295002657,2022-01-16,02:03:22.657,7850,,,,,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295003657,2022-01-16,02:03:23.657,7851,47.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295004641,2022-01-16,02:03:24.641,7852,48.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295005656,2022-01-16,02:03:25.656,7853,49.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295006656,2022-01-16,02:03:26.656,7854,49.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295007656,2022-01-16,02:03:27.656,7855,49.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295008671,2022-01-16,02:03:28.671,7856,49.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295009655,2022-01-16,02:03:29.655,7857,49.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295010655,2022-01-16,02:03:30.655,7858,49.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295011671,2022-01-16,02:03:31.671,7859,50.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295012655,2022-01-16,02:03:32.655,7860,50.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295013654,2022-01-16,02:03:33.654,7861,49.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295014670,2022-01-16,02:03:34.670,7862,49.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295015654,2022-01-16,02:03:35.654,7863,49.0000,1.0000,0.1000,0.1000,151.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295016654,2022-01-16,02:03:36.654,7864,48.0000,1.0000,0.1000,0.1000,151.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295017669,2022-01-16,02:03:37.669,7865,48.0000,1.0000,0.1000,0.1000,153.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295018653,2022-01-16,02:03:38.653,7866,47.0000,1.0000,0.1000,0.1000,153.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295019653,2022-01-16,02:03:39.653,7867,46.0000,1.0000,0.1000,0.1000,155.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,96.0000
1642295020668,2022-01-16,02:03:40.668,7868,46.0000,1.0000,0.1000,0.1000,155.0000,1.0000,1.0000,1.0000,1.0000,1.0000,153.0000,96.0000
1642295021653,2022-01-16,02:03:41.653,7869,46.0000,1.0000,0.1000,0.1000,156.0000,1.0000,1.0000,1.0000,1.0000,1.0000,153.0000,96.0000
1642295022668,2022-01-16,02:03:42.668,7870,44.0000,1.0000,0.1000,0.1000,156.0000,1.0000,1.0000,1.0000,1.0000,1.0000,153.0000,96.0000
1642295023652,2022-01-16,02:03:43.652,7871,41.0000,1.0000,0.1000,0.1000,156.0000,1.0000,1.0000,1.0000,1.0000,1.0000,153.0000,96.0000
1642295024652,2022-01-16,02:03:44.652,7872,41.0000,1.0000,0.1000,0.1000,156.0000,1.0000,1.0000,1.0000,1.0000,1.0000,153.0000,96.0000
1642295025652,2022-01-16,02:03:45.652,7873,39.0000,1.0000,0.1000,0.1000,155.0000,1.0000,1.0000,1.0000,1.0000,1.0000,156.0000,96.0000
1642295026651,2022-01-16,02:03:46.651,7874,39.0000,1.0000,0.1000,0.1000,155.0000,1.0000,1.0000,1.0000,1.0000,1.0000,156.0000,96.0000
1642295027651,2022-01-16,02:03:47.651,7875,38.0000,1.0000,0.1000,0.1000,152.0000,1.0000,1.0000,1.0000,1.0000,1.0000,156.0000,96.0000
1642295028651,2022-01-16,02:03:48.651,7876,36.0000,1.0000,0.1000,0.1000,152.0000,1.0000,1.0000,1.0000,1.0000,1.0000,156.0000,96.0000
1642295029651,2022-01-16,02:03:49.651,7877,36.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,156.0000,96.0000
1642295030650,2022-01-16,02:03:50.650,7878,35.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,154.0000,96.0000
1642295031650,2022-01-16,02:03:51.650,7879,35.0000,1.0000,,,,,,,,,,
1642295031666,2022-01-16,02:03:51.666,7879,,,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,154.0000,96.0000
1642295032650,2022-01-16,02:03:52.650,7880,35.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,154.0000,96.0000
1642295033665,2022-01-16,02:03:53.665,7881,38.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,154.0000,96.0000
1642295034665,2022-01-16,02:03:54.665,7882,38.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,154.0000,96.0000
1642295035681,2022-01-16,02:03:55.681,7883,38.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,95.0000
1642295036649,2022-01-16,02:03:56.649,7884,41.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,95.0000
1642295037649,2022-01-16,02:03:57.649,7885,41.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,95.0000
1642295038664,2022-01-16,02:03:58.664,7886,45.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,95.0000
1642295039648,2022-01-16,02:03:59.648,7887,56.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,95.0000
1642295040664,2022-01-16,02:04:00.664,7888,60.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,96.0000
1642295041664,2022-01-16,02:04:01.664,7889,60.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,96.0000
1642295042663,2022-01-16,02:04:02.663,7890,59.0000,1.0000,0.1000,0.1000,145.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,96.0000
1642295043663,2022-01-16,02:04:03.663,7891,59.0000,1.0000,0.1000,0.1000,145.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,96.0000
1642295044663,2022-01-16,02:04:04.663,7892,59.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,147.0000,96.0000
1642295045663,2022-01-16,02:04:05.663,7893,59.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,145.0000,96.0000
1642295046647,2022-01-16,02:04:06.647,7894,58.0000,,,,,,,,,,,
1642295046662,2022-01-16,02:04:06.662,7894,,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,145.0000,96.0000
1642295047662,2022-01-16,02:04:07.662,7895,61.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,145.0000,96.0000
1642295048662,2022-01-16,02:04:08.662,7896,63.0000,1.0000,0.1000,0.1000,144.0000,1.0000,1.0000,1.0000,1.0000,1.0000,145.0000,96.0000
1642295049662,2022-01-16,02:04:09.662,7897,65.0000,1.0000,0.1000,0.1000,144.0000,1.0000,1.0000,1.0000,1.0000,1.0000,145.0000,96.0000
1642295050646,2022-01-16,02:04:10.646,7898,66.0000,1.0000,0.1000,0.1000,145.0000,1.0000,1.0000,1.0000,1.0000,1.0000,144.0000,97.0000
1642295051661,2022-01-16,02:04:11.661,7899,66.0000,1.0000,0.1000,0.1000,145.0000,1.0000,1.0000,1.0000,1.0000,1.0000,144.0000,97.0000
1642295052645,2022-01-16,02:04:12.645,7900,73.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,144.0000,97.0000
1642295053645,2022-01-16,02:04:13.645,7901,76.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,144.0000,97.0000
1642295054660,2022-01-16,02:04:14.660,7902,76.0000,1.0000,0.1000,0.1000,146.0000,1.0000,1.0000,1.0000,1.0000,1.0000,144.0000,97.0000
1642295055645,2022-01-16,02:04:15.645,7903,82.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,96.0000
1642295056644,2022-01-16,02:04:16.644,7904,85.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,96.0000
1642295057660,2022-01-16,02:04:17.660,7905,92.0000,1.0000,0.1000,0.1000,151.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,96.0000
1642295058644,2022-01-16,02:04:18.644,7906,92.0000,1.0000,0.1000,0.1000,151.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,96.0000
1642295059675,2022-01-16,02:04:19.675,7907,89.0000,1.0000,0.1000,0.1000,153.0000,1.0000,1.0000,1.0000,1.0000,1.0000,146.0000,96.0000
1642295060643,2022-01-16,02:04:20.643,7908,86.0000,1.0000,0.1000,0.1000,153.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,97.0000
1642295061643,2022-01-16,02:04:21.643,7909,81.0000,1.0000,0.1000,0.1000,155.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,97.0000
1642295062674,2022-01-16,02:04:22.674,7910,77.0000,1.0000,0.1000,0.1000,155.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,97.0000
1642295063658,2022-01-16,02:04:23.658,7911,75.0000,1.0000,0.1000,0.1000,156.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,97.0000
1642295064658,2022-01-16,02:04:24.658,7912,74.0000,1.0000,0.1000,0.1000,156.0000,1.0000,1.0000,1.0000,1.0000,1.0000,150.0000,97.0000
1642295065674,2022-01-16,02:04:25.674,7913,74.0000,1.0000,0.1000,0.1000,156.0000,1.0000,1.0000,1.0000,1.0000,1.0000,155.0000,98.0000
1642295066658,2022-01-16,02:04:26.658,7914,75.0000,1.0000,0.1000,0.1000,156.0000,1.0000,1.0000,1.0000,1.0000,1.0000,155.0000,98.0000
1642295067657,2022-01-16,02:04:27.657,7915,75.0000,1.0000,0.1000,0.1000,154.0000,1.0000,1.0000,1.0000,1.0000,1.0000,155.0000,98.0000
1642295068673,2022-01-16,02:04:28.673,7916,76.0000,1.0000,0.1000,0.1000,154.0000,1.0000,1.0000,1.0000,1.0000,1.0000,155.0000,98.0000
1642295069641,2022-01-16,02:04:29.641,7917,76.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,155.0000,98.0000
1642295070657,2022-01-16,02:04:30.657,7918,77.0000,1.0000,0.1000,0.1000,150.0000,1.0000,1.0000,1.0000,1.0000,1.0000,155.0000,98.0000
1642295071672,2022-01-16,02:04:31.672,7919,76.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,155.0000,98.0000
1642295072641,2022-01-16,02:04:32.641,7920,77.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,155.0000,98.0000
1642295073640,2022-01-16,02:04:33.640,7921,76.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,155.0000,98.0000
1642295074656,2022-01-16,02:04:34.656,7922,71.0000,1.0000,0.1000,0.1000,147.0000,1.0000,1.0000,1.0000,1.0000,1.0000,155.0000,98.0000
1642295075640,2022-01-16,02:04:35.640,7923,67.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,99.0000
1642295076655,2022-01-16,02:04:36.655,7924,68.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,99.0000
1642295077655,2022-01-16,02:04:37.655,7925,65.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,99.0000
1642295078655,2022-01-16,02:04:38.655,7926,65.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,99.0000
1642295079655,2022-01-16,02:04:39.655,7927,61.0000,,,,,,,,,,,
1642295079670,2022-01-16,02:04:39.670,7927,,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,99.0000
1642295080654,2022-01-16,02:04:40.654,7928,61.0000,1.0000,0.1000,0.1000,145.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,98.0000
1642295081654,2022-01-16,02:04:41.654,7929,67.0000,1.0000,0.1000,0.1000,145.0000,1.0000,1.0000,1.0000,1.0000,1.0000,148.0000,98.0000
